country,YEAR1997,YEAR1998,YEAR1999,YEAR2000,YEAR2001,YEAR2002,YEAR2003,YEAR2004,YEAR2005,YEAR2006,YEAR2007,YEAR2008,YEAR2009,YEAR2010,YEAR2011,YEAR2012
CZE,16.6254047287209,16.6254047287209,21.2327672883274,21.2327672883274,-2.79441291930905,8.51206339602717,8.51206339602717,8.51206339602717,8.51206339602717,8.51206339602717,9.53974895397489,26.4077669902913,14.7120862078646,47.5728155339806,3.92496392496392,41.2717902193549
DEU,7.52800734618917,7.52800734618917,26.9449178845051,25.9527292035153,9.21357558857084,6.33333333333333,12.8245160888124,8.07630631367709,8.07630631367709,6.06989815245156,-0.46132114047806,14.0171652685397,15.1712864141068,15.3231769823422,10.7402395070399,10.9650695878892
DNK,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,25.4545454545455,1.27970344869746,1.88679245283019,4.35789417905307,7.69230769230768
DZA,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541,5.40540540540541
ECU,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,5.71428571428572,41.4762138446348,41.4762138446348
EGY,6.65284974093264,6.65284974093264,6.65284974093264,6.65284974093264,6.65284974093264,6.65284974093264,6.65284974093264,0,0,0,0,0,18.2608695652174,12.5193798449612,17.2037502618898,52.8195140363293
ESP,9.47603015222856,9.47603015222856,9.47603015222856,12.2813688212928,3.03393213572854,3.03393213572854,3.03393213572854,3.03393213572854,3.03393213572854,3.03393213572854,3.03393213572854,18.1034482758621,10.4578177661227,3.92902408111534,20.8092485549133,17.9910854981766
EST,21.0741569545525,21.0741569545525,21.0741569545525,21.0741569545525,21.0741569545525,21.0741569545525,21.0741569545525,26.0454002389486,26.0454002389486,14.0293571040969,11.9648137592669,15.4614096072195,8.24654761194584,8.4976061764225,8.16147798050767,7.9016393442623
EUR,3.25581395348837,5.24380969821734,24.7187856257904,14.3505402514014,11.3693906191778,27.7133249086748,12.3870618219915,16.5630429448747,16.5630429448747,19.7234881759446,9.08774086596557,11.8750248469973,6.97027429578045,21.3501234123485,17.311816595578,17.7307963134943
FIN,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,5.88622886009225,36.9269320945479,14.7583429228999,0.77972709551657,10.4672897196262,2.45398773006135
FJI,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,16.3953488372093,33.8709677419355
FRA,15.9433847386298,6.19387451680047,15.3065134099617,19.2592592592593,19.2592592592593,13.8528138528138,-4.08099294189102,15.1166525512242,15.1166525512242,15.110378304013,15.5977431498339,11.1382954179959,-14.5347981406046,21.0210898576051,33.6293297761366,14.3623684008299
FSM,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,-8.52726063829787,16.8583312943479,5.05607625740293,13.6551839809777
GBR,22.7688940748338,10.6259077944586,10.6259077944586,18.9503235986037,10.6541462529486,4.09835034478147,1.32217333289223,13.1272962816401,13.1272962816401,11.1555034349719,18.974358974359,6.95414575701312,12.45007884156,15.910238286091,12.5079094198267,3.68421052631579
GMB,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,26.4150943396227,5.74018126888217,5.74018126888217,5.74018126888217
GNB,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831,51.1352657004831
GRC,14.2076276594244,6.58652260618009,10.8048844537815,10.8048844537815,10.8048844537815,10.8048844537815,10.8048844537815,10.8048844537815,10.8048844537815,10.8048844537815,20.4081632653061,20.4081632653061,7.21390815769501,7.21390815769501,25.506072874494,25.506072874494
GTM,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175,19.6491228070175
HRV,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,33.8816315177105,35.4690472217587,17.125382262997,17.125382262997
HUN,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,7.6611768018018,17.7794842728198,49.3784175379397,21.6288642332728,5.88235294117647
IDN,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381,14.702380952381
IND,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,20.2411195611272,2.6027397260274,2.6027397260274
IRL,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-1.44927536231884,-5.79710144927536,29.1749174917492,9.91150442477877,9.91150442477877,4.7244094488189
IRN,10.9375,25.2462488378218,16.8694552851646,16.6111727504936,13.9111916516169,32.8343722533413,10.5898602471755,17.4441845490537,17.4441845490537,16.9971978428677,26.7278594065111,11.1806905172499,-8.32652210175146,16.437667534191,16.437667534191,-23.7040872307135
IRQ,20.5705775938805,20.5705775938805,20.5705775938805,20.5705775938805,20.5705775938805,20.5705775938805,20.5705775938805,1.24961962175267,1.24961962175267,1.24961962175267,33.8810217413061,11.9779411764706,6.25711035267349,6.25711035267349,6.25711035267349,6.25711035267349
ISR,6.13138686131387,18.9408084974273,20.8941650111562,19.5786830930786,14.2056074766355,14.2056074766355,9.44799393899257,5.48180048180048,5.48180048180048,6.8910536779324,48.9348331662211,8.25181096847976,8.25181096847976,20.5128205128205,19.1098579208201,12.710847960373
ITA,15.0202272192334,-11.2379449302555,3.33802743441298,-18.75,19.5169607213325,52.9411764705882,52.9411764705882,22.2212469533684,22.2212469533684,24.9513984535301,24.9513984535301,24.9513984535301,34.528987993139,12.9412994930049,12.0500146894647,12.0500146894647
JOR,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,27.7862595419847,61.764705882353,33.1707317073171
JPN,12.5912477082246,12.5912477082246,12.5912477082246,12.5912477082246,12.5912477082246,0,5.99896480331263,5.99896480331263,5.99896480331263,5.99896480331263,4.69552457813646,4.69552457813646,10.3367193614155,54.3918918918919,54.3918918918919,54.3918918918919
KAZ,6.37503766141075,24.1200262097331,15.2777777777778,12.6787926917185,12.6787926917185,14.9774127350398,15.9701080297906,-12.011567893896,-12.011567893896,9.92283944705012,20.7635942128726,23.1666358787668,23.1666358787668,11.1830109556011,2.90673566535635,2.90673566535635
KGZ,38.0466143300284,38.0466143300284,38.0466143300284,6.42578125,6.42578125,6.42578125,6.42578125,5.19125683060109,5.19125683060109,5.19125683060109,5.19125683060109,5.19125683060109,5.19125683060109,23.1975885826772,34.6897707876006,21.7483827034389
KOR,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304,19.4086670242304
KWT,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,11.5942028985507,23.9913258776121,23.9913258776121,23.9913258776121,23.9913258776121
LBN,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,28.6460498482624,33.7931034482759
LBY,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,1.7964752700398,24.6360582306831
LTU,-15.7843137254902,-15.7843137254902,24.0612967595065,43.0769230769231,40.4255319148936,19.1790452276328,8.11120378092856,37.4721065245409,37.4721065245409,16.0619417527487,18.6252713261544,-5.06543647682329,15.4288004280558,9.84046734076709,13.3687657933192,12.2473062086036
LUX,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,5.78652513637033,16.9269521410579,16.9269521410579
LVA,14.0012398469228,14.0012398469228,14.0012398469228,14.0012398469228,9.83962791092299,48.695652173913,48.695652173913,48.695652173913,48.695652173913,23.3309404163675,6.8222366428726,32.8251891960822,10.4068605110443,34.2446043165467,24.2096774193547,9.95077930137129
MAR,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531,20.4449472096531
MCO,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271,9.38271604938271
MDA,47.9885138863184,27.3653566229986,-31.578947368421,-31.578947368421,-31.578947368421,15.6699536594324,47.3958333333333,47.3958333333333,47.3958333333333,16.4427700756815,39.3120393120393,-16.9230769230769,-16.9230769230769,15.1879295697824,8.33518467092474,26.8552592128054
MEX,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296,24.6296296296296
MLT,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172,19.6120689655172
MMR,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527,-44.106084796527
MYS,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,-29.8507462686567,12.0193910013634
NIC,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,56.1503375296479,19.9209486166008,19.9209486166008,19.9209486166008
NLD,13.9180763663517,13.9180763663517,13.9180763663517,13.9180763663517,13.9180763663517,13.9180763663517,18.8132212206146,6.33333333333333,6.33333333333333,6.33333333333333,5.1907313997478,18.6675103024066,7.3600061493524,7.29166666666667,7.29166666666667,7.29166666666667
NMR,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081,4.31279620853081
NOR,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,4.67836257309941,18.2789317507418,55.6528024180303,10.2743902439024,2.28310502283105
NRU,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709,30.2447843490709
NZL,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605,27.1604938271605
OMN,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193,54.8387096774193
PAK,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238,34.4855305466238
PER,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832,11.8625650443832
PGS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PHL,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644,6.14630467571644
POL,50.3496503496503,50.3496503496503,6.1439447252255,7.4865984405458,3.31514882880425,3.31514882880425,34.263565891473,-3.35686678076228,-3.35686678076228,11.3688745232133,9.3102503912363,2.46741326737408,21.7969984613464,19.8845498585961,21.1887738715214,13.559723470179
PRK,18.6808645899555,18.6808645899555,18.6808645899555,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222,14.0972222222222
PRT,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,8.55639441775336,9.99999999999999,9.99999999999999,9.99999999999999,27.8822296165808,35,35
PSE,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,2.73109243697479,56.4971751412429,9.1592267178818
QAT,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,29.3906246912116,18.4943422590481,7.54328112118714
ROM,2.73531440502601,2.73531440502601,2.73531440502601,2.73531440502601,2.73531440502601,2.73531440502601,2.73531440502601,16.3934426229508,16.3934426229508,16.3934426229508,16.3934426229508,16.3934426229508,16.3934426229508,11.2747252747253,11.2747252747253,11.2747252747253
RUS,11.559216667155,3.69674565470704,10.1415823685428,11.6183651166225,9.94667409909767,7.49996664615359,12.459382522487,10.5503547886935,10.5503547886935,7.98724674570065,6.47207548318659,6.48138393775752,3.31758233673149,3.44467670507173,5.15275999053837,-1.24561167815039
SAU,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,6.59340659340659,30.6451612903226
SEN,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205,5.51181102362205
SGP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.39030023094688
SOM,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-20.1410906785035,-8.10062893081762
SRB,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993,19.2799279927993
SVK,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,19.2449223416965,10.8365019011407,8.99826721179655,6.45021645021645,21.3452914798206
SWE,-69.2307692307692,-69.2307692307692,-69.2307692307692,-69.2307692307692,-69.2307692307692,-69.2307692307692,-69.2307692307692,-69.2307692307692,-69.2307692307692,10.8108108108108,3.86473429951691,23.3632008210649,8.75450403731599,12.4381248569378,13.6054540233189,9.4000181059874
SYR,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154,10.6346153846154
THA,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923,-18.440403282923
TJK,19.993842364532,19.993842364532,19.993842364532,19.993842364532,19.993842364532,19.993842364532,19.993842364532,19.993842364532,19.993842364532,17.2131147540983,0,-2.93785310734463,-2.93785310734463,-2.93785310734463,-2.93785310734463,-2.93785310734463
TKM,1.07837557031215,1.07837557031215,47.5249992212081,47.5249992212081,47.5249992212081,47.5249992212081,47.5249992212081,41.1619604024668,41.1619604024668,41.1619604024668,23.5034468842505,23.5034468842505,23.5034468842505,23.5034468842505,23.5034468842505,8.66402362210964
TMP,4.02219140083218,4.02219140083218,4.02219140083218,4.02219140083218,4.02219140083218,4.02219140083218,15.2694610778443,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667,20.4166666666667
TUR,11.7269917160881,19.6184255130086,25.8295960700374,16.2271625536329,17.7385422653248,16.0004196490333,14.1115867595102,14.8894547092076,14.8894547092076,14.4016953440517,33.4058153111775,10.1525812139415,17.1003973018955,26.8415003066049,9.14510688862102,19.2433406862354
TUV,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207,11.0344827586207
UKR,16.873166456937,22.0628557816321,22.8930611092455,16.7921656958307,15.3678673572016,20.2992439413573,10.427296552375,8.04529215267013,8.04529215267013,14.3653234958425,19.1503744845728,15.8156717497524,4.30072293201472,15.9186420068185,12.3919268072613,20.3466727397451
USA,17.5921674720828,15.5880167591362,14.4958590989217,15.4876839635143,13.8366575904358,13.4074371936096,10.1646301550604,12.0815886689721,12.0815886689721,6.15512292018548,6.22418529653667,8.14563141772846,8.43567280048999,3.36708979084741,13.2253154407972,13.8266111354616
UZB,17.2782953761215,24.4657933042213,14.8212887170137,14.8212887170137,14.8212887170137,14.8212887170137,28.222339675828,-12.701100762066,-12.701100762066,-12.701100762066,-12.701100762066,47.485380116959,47.485380116959,11.4285714285714,11.4285714285714,11.4285714285714
VAT,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607,31.1284046692607
VUT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WST,10.4492214413669,10.4346495255586,19.615013393026,30.6555453973739,24.6376447400631,25.0445772422117,24.0716586181718,18.7466672128322,18.7466672128322,11.4990543643933,17.6272131677793,18.5336341987381,4.59634733526405,16.6657267272148,13.5101982333566,15.7456000068886
YEM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZAF,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488,55.4878048780488
